Date,Site,Depth,Rep,Art,Gn,Gr,Rho,Lam,Cho,Cod,Ploc,Eis,Pri,Gel,Laur,Stos,Colp,Hal,Egr,Clad,Dic,Fau,RedT,GrnT,Gym,Red,Green,R Like,Mac,Pterygophora,Sg,note
1983-01-06,BC 1,20,3,138.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-06,BC 1,20,4,0,0,0,10,0,34.5,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,20,5,216.8,0,0,0,0,7.1,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,20,6,114.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,
1983-01-06,BC 1,20,7,72.5,0,52.5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,20,8,66.7,0,65.5,0,0,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,20,9,44,0,2.1,10.8,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-06,BC 1,20,10,200,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-06,BC 1,20,11,68.5,0,0,1,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,20,12,92.1,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,30,1,11,0,0,9.5,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,,
1983-01-06,BC 1,30,2,154,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,30,3,44.5,0,0,9.8,0,35,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,30,4,198,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-06,BC 1,30,5,170,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,,,,,
1983-01-06,BC 1,30,6,1,0,0,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,
1983-01-06,BC 1,30,7,220,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,,,,,
1983-01-06,BC 1,30,8,0,0,87.1,11.1,0,38.5,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,,,,,
1983-01-06,BC 1,30,9,67.1,0,0,57.1,0,120,0,0,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,30,10,0,0,0,19,0,186.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,,,,,
1983-01-06,BC 1,30,11,95.1,0,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-06,BC 1,30,12,115.8,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,10,1,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,10,2,317.5,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,10,3,58,0,296,34,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,10,4,337,0,27.5,23,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-13,Diablo,10,5,208,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,10,6,44,0,228,47,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-13,Diablo,10,7,175,0,0,1,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,,,,,
1983-01-13,Diablo,10,8,247,0,0,14,0,1,60,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,10,9,85,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,,,,,
1983-01-13,Diablo,10,10,74,0,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,10,11,146,0,0,0,0,23,26,0,50,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,
1983-01-13,Diablo,10,12,0,0,374,5,0,11,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,1,205,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,2,277.5,0,0,10,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,,,,,
1983-01-13,Diablo,20,3,153,0,22,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,4,20,0,303,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,5,5,0,228,32,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,6,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,7,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,8,108,0,406,0,0,1,4,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,9,177,0,0,18,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,20,10,0,0,128,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,,,,
1983-01-13,Diablo,20,11,0,0,338,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,,
1983-01-13,Diablo,20,12,0,0,320,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,
1983-01-13,Diablo,30,1,108,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,,,,
1983-01-13,Diablo,30,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-13,Diablo,30,3,83,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,
1983-01-13,Diablo,30,4,65,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,5,0,0,62,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,6,28,0,0,35,50,40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,7,137,0,0,0,0,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,8,0,0,47,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,9,31,0,65,10,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,10,90,0,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,11,0,0,0,5,42,32,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-13,Diablo,30,12,150,0,56,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,1,282,0,90,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,
1983-01-18,Twin W,10,2,0,0,442,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,3,8.6,0,96,10,0,0,38.3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,4,183,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,5,377,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,6,356,0,30,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,
1983-01-18,Twin W,10,7,99,0,161,4,0,20,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,27,0,,,,,
1983-01-18,Twin W,10,8,10,0,511,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,9,308,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,10,126,0,131,4,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,10,11,180,0,38,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,,,,
1983-01-18,Twin W,10,12,16,0,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,1,24,0,0,22,0,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,2,0,0,35,47,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,,,,,
1983-01-18,Twin W,20,3,266,0,59,50,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,4,225,0,139,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,5,130,0,0,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,6,3.5,0,0,69,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,7,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,8,464,0,88,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,9,280,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,
1983-01-18,Twin W,20,10,15,0,270,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,20,11,54,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,
1983-01-18,Twin W,20,12,52,0,52,16,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,,,,,
1983-01-18,Twin W,30,1,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,30,2,0,0,40,8,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,17,0,0,,,,,
1983-01-18,Twin W,30,3,120,0,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,,,,
1983-01-18,Twin W,30,4,0,0,0,100,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,30,5,67,0,0,13,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,,,,,
1983-01-18,Twin W,30,6,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,0,,,,,
1983-01-18,Twin W,30,7,6,0,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,,,,,
1983-01-18,Twin W,30,8,162,0,62,0,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
1983-01-18,Twin W,30,9,13,0,18,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,,,,,
1983-01-18,Twin W,30,10,18,0,516,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-01-18,Twin W,30,11,217,0,3,15,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,
1983-01-18,Twin W,30,12,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,1,155,0,144,1,0,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,2,2,0,268,33,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,3,0,0,324,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,4,250,0,56,29,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,5,14,0,414,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,6,200,0,230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,7,160,0,124,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,8,17.3,0,0,60,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,9,9,0,186,37,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,10,186,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,11,88,0,176,38,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,10,12,0,0,251,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,1,270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,2,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,3,74,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,4,109,0,0,13,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,5,63,0,13,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,6,94,0,8,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,7,117,0,107,20,0,20,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,8,97,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,9,154,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,10,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,11,168,0,290,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,20,12,259,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,1,42,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,2,5,0,0,34,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,3,18,0,0,85,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,4,138,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,5,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,6,22,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,7,0,0,323,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,8,95,0,0,32,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,9,65,0,25,25,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,10,164,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,11,157,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-27,Diablo,30,12,93,0,0,17,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,1,250,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,2,0,0,600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,
1983-04-29,BC 1,10,3,325,0,5,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,
1983-04-29,BC 1,10,4,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,5,305,0,38,55,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,6,120,0,302,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,7,336,0,169,5,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,8,305,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,
1983-04-29,BC 1,10,9,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,10,190,0,277,33,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,10,11,105,0,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,,,,
1983-04-29,BC 1,10,12,21,0,377,20,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,1,195,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,2,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,3,90,0,120,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,4,190,0,93,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,5,256,0,0,40,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,6,208,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,,,,,
1983-04-29,BC 1,20,7,10,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,8,242,0,310,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,9,65,0,389,14,0,19,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,10,100,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,11,362,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,20,12,130,0,35,32,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,1,0,0,0,25,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,2,0,0,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,,,,
1983-04-29,BC 1,30,3,162,0,0,13,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,4,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,5,70,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,,,,,
1983-04-29,BC 1,30,7,42,0,0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,8,124,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,9,229,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,10,69,0,51,60,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,11,105,0,5,34,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-04-29,BC 1,30,12,233,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,10,1,200,0,160,0,1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,10,2,270,0,96,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,,,,
1983-05-28,Twin W,10,3,170,0,160,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,
1983-05-28,Twin W,10,4,240,0,12,31,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,
1983-05-28,Twin W,10,5,145,0,270,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,,,,,
1983-05-28,Twin W,10,6,150,0,200,56,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,,
1983-05-28,Twin W,10,7,176,0,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,,,,,
1983-05-28,Twin W,10,8,67,0,22,0,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,,
1983-05-28,Twin W,10,9,45,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,,,,,
1983-05-28,Twin W,10,10,260,0,38,0,0,75,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,10,11,29,0,171,35,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,10,12,2,0,137,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,1,10,0,35,55,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,2,280,0,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,3,85,0,64,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,
1983-05-28,Twin W,20,4,206,0,23,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,5,32,0,0,1,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,6,95,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,7,28,0,85,2,0,44,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,
1983-05-28,Twin W,20,8,44,0,150,56,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,,,,
1983-05-28,Twin W,20,9,47,0,0,38,0,8.5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,10,27,0,98,20,0,29,0,0,0,120,0,0,0,2,0,0,0,0,0,0,0,0,5,0,,,,,
1983-05-28,Twin W,20,11,135,0,245,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,20,12,0,0,114,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,,,,,
1983-05-28,Twin W,30,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,30,2,26,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,30,3,37,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,30,4,74,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,30,5,1,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,
1983-05-28,Twin W,30,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,30,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,30,8,0,0,0,112,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
1983-05-28,Twin W,30,9,61,0,10,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
